4886,Emma Buthelezi,Female,37,Springs,Gauteng
4887,Jennifer Wilson,Female,61,Centurion,Gauteng
4888,Robert Sithole,Male,38,Midrand,Gauteng
4889,Priya Davis,Female,19,Oudtshoorn,Western Cape
4890,David Mthembu,Male,56,Krugersdorp,Gauteng
4891,Fatima Khumalo,Female,33,Knysna,Western Cape
4892,Sibusiso Miller,Male,20,Krugersdorp,Gauteng
4893,Ahmed Johnson,Male,32,Springs,Gauteng
4894,Amanda Taylor,Female,73,Roodepoort,Gauteng
4895,Nokukhanya Zulu,Female,18,Vredenburg,Western Cape
4896,Nomsa Mthembu,Female,25,Beaufort West,Western Cape
4897,Emily Pillay,Female,56,Randburg,Gauteng
4898,Amanda Majola,Female,28,Mitchells Plain,Western Cape
4899,William Vilakazi,Male,32,Port Shepstone,KwaZulu-Natal
4900,Nobuhle Cele,Female,45,Pretoria,Gauteng
4901,John Ngcobo,Male,42,Johannesburg,Gauteng
4902,Thandeka Govender,Female,18,Midrand,Gauteng
4903,Yusuf Khan,Male,23,Eshowe,KwaZulu-Natal
4904,Themba Mthembu,Male,59,Springs,Gauteng
4905,Palesa Zulu,Female,48,Khayelitsha,Western Cape
4906,Sibusiso Vilakazi,Male,28,Umlazi,KwaZulu-Natal
4907,Kabelo Ntuli,Male,26,Roodepoort,Gauteng
4908,Anisha Patel,Female,21,Empangeni,KwaZulu-Natal
4909,Nkosi Wilson,Male,38,Phoenix,KwaZulu-Natal
4910,Zanele Shabalala,Female,29,Springs,Gauteng
4911,Sandile Zulu,Male,43,Umlazi,KwaZulu-Natal
4912,Maryam Govender,Female,46,Mtubatuba,KwaZulu-Natal
4913,Lerato Zulu,Female,19,Johannesburg,Gauteng
4914,Sipho Patel,Male,52,Centurion,Gauteng
4915,Karabo Brown,Male,49,Oudtshoorn,Western Cape
4916,Zainab Davis,Female,32,Khayelitsha,Western Cape
4917,Tebogo Cele,Male,32,Randburg,Gauteng
4918,Sharon Zulu,Female,63,Paarl,Western Cape
4919,Sharon Dlamini,Female,50,Sandton,Gauteng
4920,Anisha Smith,Female,22,Paarl,Western Cape
4921,Aisha Zulu,Female,73,Vredenburg,Western Cape
4922,Fatima Vilakazi,Female,32,Boksburg,Gauteng
4923,Tshepo Patel,Male,62,Midrand,Gauteng
4924,Nomsa Wilson,Female,33,Soweto,Gauteng
4925,Sophia Reddy,Female,31,Boksburg,Gauteng
4926,Mohammed Smith,Male,59,Khayelitsha,Western Cape
4927,Karabo Ndlovu,Male,39,Midrand,Gauteng
4928,Vikram Mkhize,Male,33,Vredenburg,Western Cape
4929,Robert Singh,Male,23,Mtubatuba,KwaZulu-Natal
4930,Lerato Kunene,Female,29,Somerset West,Western Cape
4931,Grace Ntuli,Female,62,Centurion,Gauteng
4932,Palesa Khumalo,Female,70,Mossel Bay,Western Cape
4933,Sophia Smith,Female,49,Vereeniging,Gauteng
4934,Khanyisile Kunene,Female,32,Sandton,Gauteng
4935,Zainab Mthembu,Female,63,Tongaat,KwaZulu-Natal
4936,Anisha Ntuli,Female,35,Empangeni,KwaZulu-Natal
4937,Khanyisile Moore,Female,55,Centurion,Gauteng
4938,Sipho Miller,Male,32,Germiston,Gauteng
4939,Lerato Davis,Female,50,Khayelitsha,Western Cape
4940,Nkosi Khumalo,Male,51,Bellville,Western Cape
4941,John Nkosi,Male,51,Knysna,Western Cape
4942,Sibongile Kunene,Female,65,Somerset West,Western Cape
4943,Hannah Buthelezi,Female,40,Chatsworth,KwaZulu-Natal
4944,Mandla Jones,Male,25,Sandton,Gauteng
4945,Sibusiso Ngcobo,Male,37,Empangeni,KwaZulu-Natal
4946,Nomsa Khan,Female,58,Vredenburg,Western Cape
4947,Daniel Reddy,Male,53,Germiston,Gauteng
4948,Zainab Dlamini,Female,71,Durban,KwaZulu-Natal
4949,Ntombi Singh,Female,29,Pretoria,Gauteng
4950,Zainab Dlamini,Female,32,Benoni,Gauteng
4951,Hannah Brown,Female,22,Tongaat,KwaZulu-Natal
4952,Anisha Buthelezi,Female,35,Knysna,Western Cape
4953,Jennifer Patel,Female,54,Randburg,Gauteng
4954,Mohammed Smith,Male,36,Soweto,Gauteng
4955,Busisiwe Pillay,Female,59,Oudtshoorn,Western Cape
4956,Nobuhle Mahlangu,Female,45,Boksburg,Gauteng
4957,Aisha Mthembu,Female,59,Randburg,Gauteng
4958,Sibusiso Brown,Male,21,Somerset West,Western Cape
4959,Bongiwe Zwane,Female,41,Johannesburg,Gauteng
4960,Nokukhanya Khumalo,Female,23,Centurion,Gauteng
4961,Thabo Wilson,Male,61,Paarl,Western Cape
4962,Jennifer Reddy,Female,43,Springs,Gauteng
4963,Karabo Patel,Male,32,Bellville,Western Cape
4964,Hannah Davis,Female,66,Mitchells Plain,Western Cape
4965,Michael Wilson,Male,49,Hermanus,Western Cape
4966,Bongani Cele,Male,20,Pinetown,KwaZulu-Natal
4967,Ntombi Majola,Female,24,Soweto,Gauteng
4968,Thabo Buthelezi,Male,36,Midrand,Gauteng
4969,John Ndlovu,Male,37,Vereeniging,Gauteng
4970,Mpho Khan,Male,69,Vereeniging,Gauteng
4971,Grace Singh,Female,20,Pinetown,KwaZulu-Natal
4972,Priya Mokoena,Female,51,Germiston,Gauteng
4973,David Govender,Male,73,Khayelitsha,Western Cape
4974,Lesedi Wilson,Male,27,Germiston,Gauteng
4975,Grace Mokoena,Female,59,Germiston,Gauteng
4976,Maryam Jones,Female,35,Benoni,Gauteng
4977,Emily Zulu,Female,42,Oudtshoorn,Western Cape
4978,Mohammed Shabalala,Male,43,Krugersdorp,Gauteng
4979,Khanyisile Johnson,Female,24,Khayelitsha,Western Cape
4980,Hannah Reddy,Female,60,Centurion,Gauteng
4981,Michael Gumbi,Male,65,Mossel Bay,Western Cape
4982,Palesa Kunene,Female,70,Durban,KwaZulu-Natal
4983,Siyanda Miller,Male,40,Eshowe,KwaZulu-Natal
4984,Nobuhle Reddy,Female,75,Mossel Bay,Western Cape
4985,Yusuf Nkosi,Male,19,Germiston,Gauteng
4986,Ravi Jones,Male,61,Randburg,Gauteng
4987,Kabelo Ngcobo,Male,75,Empangeni,KwaZulu-Natal
4988,Fatima Singh,Female,41,Midrand,Gauteng
4989,Nkosi Ndlovu,Male,59,Randburg,Gauteng
4990,Khanyisile Smith,Female,21,Springs,Gauteng
4991,Jennifer Dlamini,Female,29,Benoni,Gauteng
4992,Sharon Davis,Female,67,Khayelitsha,Western Cape
4993,Lindiwe Shabalala,Female,60,George,Western Cape
4994,Thabo Buthelezi,Male,53,Alberton,Gauteng
4995,Sharon Mnguni,Female,43,Pinetown,KwaZulu-Natal
4996,Daniel Ndlovu,Male,30,Soweto,Gauteng
4997,Ahmed Davis,Male,28,Midrand,Gauteng
4998,Lungelo Davis,Male,56,Worcester,Western Cape
4999,Amanda Ndlovu,Female,25,Krugersdorp,Gauteng
5000,Ntombi Cele,Female,26,Soweto,Gauteng
5001,Anisha Patel,Female,41,Pietermaritzburg,KwaZulu-Natal
5002,Jennifer Khan,Female,55,Umlazi,KwaZulu-Natal
5003,Lungelo Khan,Male,62,Stellenbosch,Western Cape
5004,Lungelo Masondo,Male,23,Sandton,Gauteng
5005,James Pillay,Male,34,Springs,Gauteng
5006,Nandi Moore,Female,69,Benoni,Gauteng
5007,Emily Gumbi,Female,43,Chatsworth,KwaZulu-Natal
5008,Khanyisile Mthembu,Female,46,Pietermaritzburg,KwaZulu-Natal
5009,Nkosi Williams,Male,19,Vredenburg,Western Cape
5010,Samuel Gumbi,Male,45,Pretoria,Gauteng
5011,Tshepo Brown,Male,18,Midrand,Gauteng
5012,Lungelo Khan,Male,22,Port Shepstone,KwaZulu-Natal
5013,Sipho Majola,Male,75,Krugersdorp,Gauteng
5014,Palesa Taylor,Female,28,Mossel Bay,Western Cape
5015,Daniel Mthembu,Male,36,Sandton,Gauteng
5016,Thandeka Cele,Female,37,Pretoria,Gauteng
5017,William Smith,Male,44,Umlazi,KwaZulu-Natal
5018,Sandile Miller,Male,37,Paarl,Western Cape
5019,Ntombi Mkhize,Female,34,Benoni,Gauteng
5020,Emma Mkhize,Female,51,Boksburg,Gauteng
5021,Mandla Ndlovu,Male,20,Phoenix,KwaZulu-Natal
5022,Ahmed Zulu,Male,60,Benoni,Gauteng
5023,John Govender,Male,38,Midrand,Gauteng
5024,Siyanda Zwane,Male,25,Pretoria,Gauteng
5025,Siyanda Wilson,Male,27,Pinetown,KwaZulu-Natal
5026,Arjun Patel,Male,46,George,Western Cape
5027,Fatima Buthelezi,Female,40,Durban,KwaZulu-Natal
5028,Lesedi Brown,Male,49,Randburg,Gauteng
5029,Emma Masondo,Female,41,Phoenix,KwaZulu-Natal
5030,Khanyisile Pillay,Female,50,Mossel Bay,Western Cape
5031,Ahmed Reddy,Male,44,Springs,Gauteng
5032,Emma Masondo,Female,73,Phoenix,KwaZulu-Natal
5033,Vikram Williams,Male,26,Hermanus,Western Cape
5034,Nomsa Ngcobo,Female,61,Tongaat,KwaZulu-Natal
5035,Emily Zwane,Female,45,Springs,Gauteng
5036,Tebogo Smith,Male,49,Pietermaritzburg,KwaZulu-Natal
5037,Nobuhle Vilakazi,Female,66,Newcastle,KwaZulu-Natal
5038,William Cele,Male,53,Hermanus,Western Cape
5039,Khanyisile Mokoena,Female,32,Krugersdorp,Gauteng
5040,Fatima Ngcobo,Female,54,Krugersdorp,Gauteng
5041,Ntombi Wilson,Female,69,Richards Bay,KwaZulu-Natal
5042,Lerato Jones,Female,42,Phoenix,KwaZulu-Natal
5043,Sibusiso Zwane,Male,26,Midrand,Gauteng
5044,Karabo Kunene,Male,52,Cape Town,Western Cape
5045,Siyanda Majola,Male,50,Paarl,Western Cape
5046,Robert Gumbi,Male,47,Soweto,Gauteng
5047,Mohammed Nkosi,Male,22,Soweto,Gauteng
5048,Anisha Pillay,Female,61,Ladysmith,KwaZulu-Natal
5049,Mohammed Moore,Male,61,Roodepoort,Gauteng
5050,Khanyisile Wilson,Female,22,Roodepoort,Gauteng
5051,Grace Brown,Female,75,Richards Bay,KwaZulu-Natal
5052,Sibusiso Reddy,Male,31,Krugersdorp,Gauteng
5053,Ravi Smith,Male,66,Germiston,Gauteng
5054,Sharon Johnson,Female,59,Hermanus,Western Cape
5055,Sophia Nkosi,Female,64,Sandton,Gauteng
5056,Thandeka Smith,Female,54,Oudtshoorn,Western Cape
5057,Sipho Ndlovu,Male,33,Springs,Gauteng
5058,David Mnguni,Male,59,Alberton,Gauteng
5059,Khanyisile Davis,Female,20,Pretoria,Gauteng
5060,David Buthelezi,Male,51,Paarl,Western Cape
5061,Olivia Zulu,Female,41,Paarl,Western Cape
5062,Lindiwe Johnson,Female,43,Eshowe,KwaZulu-Natal
5063,Amanda Ndlovu,Female,60,Newcastle,KwaZulu-Natal
5064,Karabo Molefe,Male,64,Vereeniging,Gauteng
5065,Busisiwe Zulu,Female,26,Newcastle,KwaZulu-Natal
5066,Zainab Johnson,Female,60,Midrand,Gauteng
5067,Samuel Khan,Male,21,Newcastle,KwaZulu-Natal
5068,Vikram Taylor,Male,23,Midrand,Gauteng
5069,Lindiwe Reddy,Female,34,Cape Town,Western Cape
5070,Emma Moore,Female,62,Oudtshoorn,Western Cape
5071,Sharon Mokoena,Female,26,Vereeniging,Gauteng
5072,Michael Miller,Male,30,Phoenix,KwaZulu-Natal
5073,Sibusiso Smith,Male,48,Newcastle,KwaZulu-Natal
5074,Priya Mahlangu,Female,43,Pinetown,KwaZulu-Natal
5075,Nandi Wilson,Female,68,Stellenbosch,Western Cape
5076,Nomsa Shabalala,Female,59,Roodepoort,Gauteng
5077,William Ngcobo,Male,62,Ladysmith,KwaZulu-Natal
5078,Lungelo Masondo,Male,19,Mtubatuba,KwaZulu-Natal
5079,Vikram Jones,Male,60,Johannesburg,Gauteng
5080,Hannah Kunene,Female,27,Eshowe,KwaZulu-Natal
5081,James Jones,Male,56,Benoni,Gauteng
5082,Palesa Johnson,Female,23,Sandton,Gauteng
5083,Lerato Khumalo,Female,33,Sandton,Gauteng
5084,Nandi Kunene,Female,22,Centurion,Gauteng
5085,Zanele Smith,Female,64,Pretoria,Gauteng
5086,Tshepo Jones,Male,36,Pietermaritzburg,KwaZulu-Natal
5087,Anisha Zwane,Female,55,Roodepoort,Gauteng
5088,Priya Ntuli,Female,52,Mtubatuba,KwaZulu-Natal
5089,Tebogo Mnguni,Male,39,Mossel Bay,Western Cape
5090,Sibongile Naidoo,Female,32,Roodepoort,Gauteng
5091,Mandla Zwane,Male,33,Vredenburg,Western Cape
5092,Ahmed Nkosi,Male,21,Khayelitsha,Western Cape
5093,Tebogo Khumalo,Male,54,Vredenburg,Western Cape
5094,Olivia Ndlovu,Female,75,Tongaat,KwaZulu-Natal
5095,Sophia Taylor,Female,38,Ladysmith,KwaZulu-Natal
5096,Nkosi Majola,Male,33,Boksburg,Gauteng
5097,Zanele Zwane,Female,54,Springs,Gauteng
5098,Michael Molefe,Male,30,Soweto,Gauteng
5099,Zainab Buthelezi,Female,37,Beaufort West,Western Cape
5100,Lindiwe Jones,Female,70,Bellville,Western Cape
5101,Khanyisile Mahlangu,Female,72,Centurion,Gauteng
5102,Priya Buthelezi,Female,41,Benoni,Gauteng
5103,Bongiwe Molefe,Female,21,Roodepoort,Gauteng
5104,Nandi Mthembu,Female,34,Krugersdorp,Gauteng
5105,Tshepo Williams,Male,40,Randburg,Gauteng
5106,Robert Zulu,Male,51,Cape Town,Western Cape
5107,Priya Vilakazi,Female,28,Soweto,Gauteng
5108,Sharon Gumbi,Female,66,Umlazi,KwaZulu-Natal
5109,Bongani Johnson,Male,20,Ladysmith,KwaZulu-Natal
5110,Sibongile Zulu,Female,59,George,Western Cape
5111,Busisiwe Zulu,Female,74,Alberton,Gauteng
5112,Sibongile Singh,Female,39,Ladysmith,KwaZulu-Natal
5113,Robert Miller,Male,22,Stanger,KwaZulu-Natal
5114,Nomsa Kunene,Female,38,Eshowe,KwaZulu-Natal
5115,Kabelo Molefe,Male,29,Roodepoort,Gauteng
5116,Emma Gumbi,Female,44,Cape Town,Western Cape
5117,Samuel Govender,Male,42,Empangeni,KwaZulu-Natal
5118,Ntombi Sithole,Female,49,Randburg,Gauteng
5119,Arjun Jones,Male,23,Boksburg,Gauteng
5120,Kabelo Ntuli,Male,19,Pretoria,Gauteng
5121,Nandi Johnson,Female,41,Randburg,Gauteng
5122,Bongiwe Smith,Female,37,Durban,KwaZulu-Natal
5123,Grace Wilson,Female,75,Mitchells Plain,Western Cape
5124,Mandla Zulu,Male,52,Pinetown,KwaZulu-Natal
5125,Nkosi Buthelezi,Male,29,Johannesburg,Gauteng
5126,Thandeka Cele,Female,35,Midrand,Gauteng
5127,Bongani Dlamini,Male,41,Roodepoort,Gauteng
5128,William Naidoo,Male,33,Germiston,Gauteng
5129,Samuel Williams,Male,35,Mitchells Plain,Western Cape
5130,Aisha Singh,Female,66,Benoni,Gauteng
5131,Sibusiso Shabalala,Male,40,Knysna,Western Cape
5132,William Taylor,Male,48,Vredenburg,Western Cape
5133,Sophia Buthelezi,Female,51,Knysna,Western Cape
5134,Emily Govender,Female,24,Germiston,Gauteng
5135,Sipho Khan,Male,68,Chatsworth,KwaZulu-Natal
5136,Busisiwe Zwane,Female,42,Pretoria,Gauteng
5137,Sipho Taylor,Male,41,Pinetown,KwaZulu-Natal
5138,Ahmed Singh,Male,32,Centurion,Gauteng
5139,Michael Majola,Male,67,George,Western Cape
5140,Zanele Williams,Female,73,Somerset West,Western Cape
5141,Khanyisile Singh,Female,35,Midrand,Gauteng
5142,Hannah Williams,Female,69,Paarl,Western Cape
5143,Sipho Kunene,Male,69,Soweto,Gauteng
5144,Lerato Mahlangu,Female,47,Mossel Bay,Western Cape
5145,Daniel Nkosi,Male,29,George,Western Cape
5146,Mpho Smith,Male,22,Stanger,KwaZulu-Natal
5147,Karabo Ndlovu,Male,20,Sandton,Gauteng
5148,Jennifer Zwane,Female,62,Sandton,Gauteng
5149,Siyanda Williams,Male,19,George,Western Cape
5150,Ntombi Singh,Female,34,Beaufort West,Western Cape
5151,Nomsa Sithole,Female,42,Beaufort West,Western Cape
5152,Jennifer Taylor,Female,50,Richards Bay,KwaZulu-Natal
5153,Ravi Miller,Male,54,George,Western Cape
5154,Tebogo Ngcobo,Male,56,Mtubatuba,KwaZulu-Natal
5155,Lungelo Sithole,Male,61,Germiston,Gauteng
5156,Robert Cele,Male,22,Centurion,Gauteng
5157,Lindiwe Mokoena,Female,31,Beaufort West,Western Cape
5158,Tebogo Buthelezi,Male,63,Alberton,Gauteng
5159,Khanyisile Wilson,Female,26,Vereeniging,Gauteng
5160,Aisha Ndlovu,Female,51,Oudtshoorn,Western Cape
5161,Daniel Vilakazi,Male,44,Phoenix,KwaZulu-Natal
5162,William Khumalo,Male,48,Centurion,Gauteng
5163,Kabelo Gumbi,Male,35,Oudtshoorn,Western Cape
5164,Thandeka Miller,Female,52,Roodepoort,Gauteng
5165,Nkosi Ngcobo,Male,53,Springs,Gauteng
5166,Emily Williams,Female,51,Mossel Bay,Western Cape
5167,Ahmed Shabalala,Male,22,Oudtshoorn,Western Cape
5168,Sibusiso Khan,Male,52,Centurion,Gauteng
5169,Thabo Kunene,Male,26,Ladysmith,KwaZulu-Natal
5170,Ntombi Gumbi,Female,64,Roodepoort,Gauteng
5171,Emily Gumbi,Female,57,Bellville,Western Cape
5172,James Mahlangu,Male,33,Beaufort West,Western Cape
5173,William Sithole,Male,54,Alberton,Gauteng
5174,Bongani Smith,Male,63,Mossel Bay,Western Cape
5175,Kabelo Davis,Male,21,Mtubatuba,KwaZulu-Natal
5176,Tshepo Ngcobo,Male,30,Beaufort West,Western Cape
5177,Siyanda Shabalala,Male,21,Krugersdorp,Gauteng
5178,Kabelo Dlamini,Male,40,Johannesburg,Gauteng
5179,Yusuf Govender,Male,61,Paarl,Western Cape
5180,Daniel Nkosi,Male,53,Alberton,Gauteng
5181,William Pillay,Male,54,Worcester,Western Cape
5182,Anisha Vilakazi,Female,69,Stanger,KwaZulu-Natal
5183,Khanyisile Vilakazi,Female,18,Eshowe,KwaZulu-Natal
5184,Thabo Taylor,Male,20,Alberton,Gauteng
5185,Mohammed Govender,Male,25,Chatsworth,KwaZulu-Natal
5186,Sophia Wilson,Female,37,Springs,Gauteng
5187,Bongani Zulu,Male,25,Phoenix,KwaZulu-Natal
5188,Thabo Ngcobo,Male,37,Umlazi,KwaZulu-Natal
5189,Palesa Jones,Female,31,Ladysmith,KwaZulu-Natal
5190,James Buthelezi,Male,37,Port Shepstone,KwaZulu-Natal
5191,Nobuhle Jones,Female,71,Sandton,Gauteng
5192,Vikram Singh,Male,65,Paarl,Western Cape
5193,Daniel Mthembu,Male,72,Empangeni,KwaZulu-Natal
5194,Ntombi Davis,Female,48,Worcester,Western Cape
5195,Sipho Kunene,Male,63,Phoenix,KwaZulu-Natal
5196,Anisha Zulu,Female,40,Hermanus,Western Cape
5197,Sophia Nkosi,Female,58,Knysna,Western Cape
5198,Tebogo Gumbi,Male,55,Stanger,KwaZulu-Natal
5199,Palesa Kunene,Female,18,Mtubatuba,KwaZulu-Natal
5200,Sipho Dlamini,Male,74,Vereeniging,Gauteng
5201,Grace Naidoo,Female,42,Midrand,Gauteng
5202,Amanda Moore,Female,28,Pietermaritzburg,KwaZulu-Natal
5203,Themba Govender,Male,49,Empangeni,KwaZulu-Natal
5204,James Sithole,Male,33,Mossel Bay,Western Cape
5205,Mandla Mnguni,Male,75,Somerset West,Western Cape
5206,Themba Majola,Male,28,Vereeniging,Gauteng
5207,Lerato Ngcobo,Female,25,Khayelitsha,Western Cape
5208,Anisha Nkosi,Female,60,George,Western Cape
5209,Sharon Taylor,Female,29,Chatsworth,KwaZulu-Natal
5210,Busisiwe Sithole,Female,35,Johannesburg,Gauteng
5211,Emily Molefe,Female,43,Germiston,Gauteng
5212,Nokukhanya Brown,Female,21,Benoni,Gauteng
5213,Ahmed Mnguni,Male,75,Phoenix,KwaZulu-Natal
5214,Yusuf Mkhize,Male,47,Pretoria,Gauteng
5215,Nomsa Molefe,Female,38,Sandton,Gauteng
5216,Samuel Taylor,Male,18,Germiston,Gauteng
5217,Ravi Wilson,Male,48,Oudtshoorn,Western Cape
5218,Sharon Ndlovu,Female,32,Mtubatuba,KwaZulu-Natal
5219,Lindiwe Mthembu,Female,60,Benoni,Gauteng
5220,Siyanda Ntuli,Male,41,Roodepoort,Gauteng
5221,Arjun Johnson,Male,36,Johannesburg,Gauteng
5222,James Mthembu,Male,24,Vereeniging,Gauteng
5223,Lerato Ngcobo,Female,34,Stellenbosch,Western Cape
5224,Ayanda Brown,Female,32,Boksburg,Gauteng
5225,Anisha Reddy,Female,66,Beaufort West,Western Cape
5226,Sophia Brown,Female,18,Stellenbosch,Western Cape
5227,William Mahlangu,Male,73,Mossel Bay,Western Cape
5228,Ayanda Gumbi,Female,50,Cape Town,Western Cape
5229,Daniel Miller,Male,29,Khayelitsha,Western Cape
5230,Kabelo Vilakazi,Male,43,Centurion,Gauteng
5231,Yusuf Molefe,Male,74,Chatsworth,KwaZulu-Natal
5232,James Sithole,Male,55,Krugersdorp,Gauteng
5233,Nobuhle Johnson,Female,69,Alberton,Gauteng
5234,Tshepo Davis,Male,43,Alberton,Gauteng
5235,Priya Jones,Female,41,Tongaat,KwaZulu-Natal
5236,Robert Nkosi,Male,29,Durban,KwaZulu-Natal
5237,Lesedi Nkosi,Male,26,Somerset West,Western Cape
5238,Sharon Mahlangu,Female,56,Stellenbosch,Western Cape
5239,William Ndlovu,Male,63,Tongaat,KwaZulu-Natal
5240,Arjun Naidoo,Male,74,Mtubatuba,KwaZulu-Natal
5241,Sipho Davis,Male,54,Centurion,Gauteng
5242,Nkosi Mokoena,Male,23,Mitchells Plain,Western Cape
5243,Khanyisile Sithole,Female,50,Somerset West,Western Cape
5244,Lungelo Pillay,Male,63,Soweto,Gauteng
5245,Busisiwe Kunene,Female,63,Pretoria,Gauteng
5246,Tshepo Cele,Male,24,Chatsworth,KwaZulu-Natal
5247,Tshepo Zulu,Male,33,Germiston,Gauteng
5248,Nobuhle Mahlangu,Female,68,Richards Bay,KwaZulu-Natal
5249,Jennifer Sithole,Female,20,Johannesburg,Gauteng
5250,Robert Govender,Male,67,Stellenbosch,Western Cape
5251,Samuel Masondo,Male,36,Paarl,Western Cape
5252,Mandla Moore,Male,23,Benoni,Gauteng
5253,Zainab Jones,Female,66,Pretoria,Gauteng
5254,Sophia Cele,Female,55,Phoenix,KwaZulu-Natal
5255,Ayanda Pillay,Female,27,Soweto,Gauteng
5256,Ntombi Patel,Female,68,Centurion,Gauteng
5257,Olivia Cele,Female,36,Stellenbosch,Western Cape
5258,Nobuhle Masondo,Female,58,Boksburg,Gauteng
5259,Jennifer Gumbi,Female,45,Benoni,Gauteng
5260,Siyanda Mokoena,Male,42,Benoni,Gauteng
5261,Fatima Zulu,Female,72,Germiston,Gauteng
5262,Anisha Vilakazi,Female,24,Durban,KwaZulu-Natal
5263,Arjun Zwane,Male,63,Somerset West,Western Cape
5264,Siyanda Singh,Male,32,Midrand,Gauteng
5265,Nokukhanya Dlamini,Female,35,Oudtshoorn,Western Cape
5266,Nomsa Wilson,Female,70,Stanger,KwaZulu-Natal
5267,Priya Gumbi,Female,41,Boksburg,Gauteng
5268,James Nkosi,Male,71,Germiston,Gauteng
5269,Tebogo Mnguni,Male,37,Boksburg,Gauteng
5270,Siyanda Mnguni,Male,37,Centurion,Gauteng
5271,Michael Davis,Male,54,Chatsworth,KwaZulu-Natal
5272,Ahmed Davis,Male,55,Tongaat,KwaZulu-Natal
5273,Zainab Govender,Female,27,Johannesburg,Gauteng
5274,Aisha Sithole,Female,28,Benoni,Gauteng
5275,Tebogo Mthembu,Male,57,Krugersdorp,Gauteng
5276,Karabo Ndlovu,Male,60,Eshowe,KwaZulu-Natal
5277,Tebogo Singh,Male,58,Beaufort West,Western Cape
5278,Yusuf Williams,Male,54,Vredenburg,Western Cape
5279,Thandeka Shabalala,Female,39,Newcastle,KwaZulu-Natal
5280,Busisiwe Jones,Female,67,Chatsworth,KwaZulu-Natal
5281,Maryam Govender,Female,67,Krugersdorp,Gauteng
5282,Sharon Naidoo,Female,41,Mtubatuba,KwaZulu-Natal
5283,Zanele Mthembu,Female,65,Randburg,Gauteng
5284,Sophia Mnguni,Female,53,Newcastle,KwaZulu-Natal
5285,James Khan,Male,42,Vereeniging,Gauteng
5286,Sibusiso Govender,Male,38,Krugersdorp,Gauteng
5287,Bongani Kunene,Male,39,Beaufort West,Western Cape
5288,Nomsa Masondo,Female,69,Soweto,Gauteng
5289,Mpho Mokoena,Male,73,Centurion,Gauteng
5290,Sophia Mokoena,Female,70,Springs,Gauteng
5291,Tebogo Khan,Male,41,Durban,KwaZulu-Natal
5292,Tebogo Vilakazi,Male,69,Pretoria,Gauteng
5293,Anisha Shabalala,Female,54,Springs,Gauteng
5294,Amanda Pillay,Female,28,Randburg,Gauteng
5295,Daniel Mthembu,Male,29,Phoenix,KwaZulu-Natal
5296,William Kunene,Male,60,Midrand,Gauteng
5297,Mandla Cele,Male,29,Mossel Bay,Western Cape
5298,Siyanda Khumalo,Male,29,Alberton,Gauteng
5299,Lungelo Cele,Male,39,Mitchells Plain,Western Cape
5300,Lungelo Davis,Male,40,Pietermaritzburg,KwaZulu-Natal
5301,Tshepo Masondo,Male,72,Eshowe,KwaZulu-Natal
5302,Nkosi Cele,Male,21,Midrand,Gauteng
5303,Aisha Zwane,Female,40,Alberton,Gauteng
5304,David Mthembu,Male,58,Roodepoort,Gauteng
5305,Nokukhanya Mkhize,Female,66,Cape Town,Western Cape
5306,Vikram Vilakazi,Male,69,Sandton,Gauteng
5307,Olivia Taylor,Female,24,Bellville,Western Cape
5308,Mpho Majola,Male,74,Hermanus,Western Cape
5309,Ahmed Kunene,Male,55,Boksburg,Gauteng
5310,Emma Ngcobo,Female,66,Paarl,Western Cape
5311,William Masondo,Male,46,Newcastle,KwaZulu-Natal
5312,Maryam Johnson,Female,21,Bellville,Western Cape
5313,Vikram Reddy,Male,36,Hermanus,Western Cape
5314,Ntombi Mokoena,Female,54,Johannesburg,Gauteng
5315,Themba Nkosi,Male,64,Richards Bay,KwaZulu-Natal
5316,Hannah Singh,Female,62,Germiston,Gauteng
5317,Zainab Shabalala,Female,30,Ladysmith,KwaZulu-Natal
5318,Zainab Govender,Female,27,Soweto,Gauteng
5319,Bongani Sithole,Male,25,Durban,KwaZulu-Natal
5320,Amanda Ntuli,Female,66,Krugersdorp,Gauteng
5321,Palesa Ntuli,Female,67,Stellenbosch,Western Cape
5322,Daniel Moore,Male,39,Alberton,Gauteng
5323,Priya Taylor,Female,50,Johannesburg,Gauteng
5324,Emma Patel,Female,44,Soweto,Gauteng
5325,Hannah Williams,Female,23,Springs,Gauteng
5326,Ayanda Johnson,Female,61,Ladysmith,KwaZulu-Natal
5327,Lerato Jones,Female,28,Krugersdorp,Gauteng
5328,Ayanda Miller,Female,66,Tongaat,KwaZulu-Natal
5329,Jennifer Miller,Female,75,Alberton,Gauteng
5330,Thandeka Sithole,Female,63,George,Western Cape
5331,Arjun Zwane,Male,41,Sandton,Gauteng
5332,Grace Pillay,Female,72,Boksburg,Gauteng
5333,Sandile Zwane,Male,63,Mossel Bay,Western Cape
5334,Palesa Ngcobo,Female,22,Port Shepstone,KwaZulu-Natal
5335,Nomsa Reddy,Female,52,Johannesburg,Gauteng
5336,Ayanda Jones,Female,43,Richards Bay,KwaZulu-Natal
5337,Fatima Govender,Female,20,Alberton,Gauteng
5338,Zanele Wilson,Female,34,Randburg,Gauteng
5339,Nkosi Zwane,Male,61,Somerset West,Western Cape
5340,Daniel Taylor,Male,22,Somerset West,Western Cape
