1782,Alexis Wilson,Female,32,Standard,South Africa
1783,Sipho Smith,Male,62,Standard,South Africa
1784,Zanele Clarke,Female,35,Silver,South Africa
1785,Brandon Mkhize,Male,20,Silver,South Africa
1786,Marcus Lewis,Male,22,Standard,UAE
1787,Brianna Khumalo,Female,57,Standard,South Africa
1788,Emma Ntuli,Female,34,Standard,South Africa
1789,Anisha Zulu,Female,23,Platinum,South Africa
1790,Marcus Jones,Male,59,Standard,South Africa
1791,Kayla Evans,Female,24,Standard,South Africa
1792,Divya Singh,Female,43,Silver,South Africa
1793,Madison Walker,Female,60,Standard,UAE
1794,Lerato Evans,Female,41,Standard,South Africa
1795,Ayanda Johnson,Female,34,Silver,USA
1796,Madison Govender,Female,37,Standard,USA
1797,Thabo Khumalo,Male,47,Standard,South Africa
1798,John Hassan,Male,48,Standard,South Africa
1799,Emma Govender,Female,55,Silver,UAE
1800,Divya Clarke,Female,36,Standard,USA
1801,Ahmed Singh,Male,57,Gold,South Africa
1802,Lindiwe Williams,Female,29,Standard,USA
1803,Vikram Pillay,Male,52,Platinum,South Africa
1804,Jennifer Brown,Female,47,Gold,South Africa
1805,Samantha Walker,Female,62,Silver,USA
1806,Tyler Lewis,Male,58,Silver,UK
1807,Ayanda Miller,Female,19,Gold,South Africa
1808,Vikram Patel,Male,21,Silver,South Africa
1809,Priya Patel,Female,29,Silver,South Africa
1810,Omar Naidoo,Male,52,Gold,UK
1811,Nkosi Khan,Male,46,Standard,USA
1812,Jayden Davis,Male,58,Standard,USA
1813,Yusuf Hassan,Male,47,Platinum,UAE
1814,Sipho Nkosi,Male,49,Platinum,South Africa
1815,Ayanda Nkosi,Female,38,Gold,South Africa
1816,Victoria Singh,Female,49,Standard,South Africa
1817,Tebogo Davis,Male,35,Standard,South Africa
1818,Priya Zulu,Female,62,Platinum,South Africa
1819,Lindiwe Ntuli,Female,59,Silver,UK
1820,Kayla Hughes,Female,62,Standard,South Africa
1821,Thandeka Walker,Female,28,Platinum,UK
1822,Fatima Hassan,Female,61,Silver,UK
1823,Mohammed Govender,Male,24,Platinum,USA
1824,Ayanda Dlamini,Female,34,Gold,USA
1825,Mpho Khan,Male,56,Standard,UK
1826,David Mthembu,Male,28,Standard,UAE
1827,Khalid Evans,Male,27,Standard,USA
1828,Palesa Ndlovu,Female,45,Platinum,South Africa
1829,Arjun Singh,Male,39,Standard,UK
1830,Priya Khan,Female,29,Platinum,UK
1831,Lauren Naidoo,Female,60,Silver,UK
1832,Sandile Lewis,Male,50,Silver,UAE
1833,Palesa Miller,Female,22,Standard,South Africa
1834,Neha Al-Rashid,Female,59,Standard,South Africa
1835,Aisha Khan,Female,31,Silver,UAE
1836,Sipho Smith,Male,52,Standard,UK
1837,Tyler Clarke,Male,29,Silver,UAE
1838,Lauren Johnson,Female,57,Silver,South Africa
1839,Brianna Pillay,Female,37,Silver,USA
1840,Kabelo Khan,Male,54,Silver,South Africa
1841,Grace Pillay,Female,63,Silver,USA
1842,Ahmed Mthembu,Male,39,Standard,UAE
1843,Divya Walker,Female,22,Standard,South Africa
1844,Mpho Dlamini,Male,60,Standard,UK
1845,Mohammed Walker,Male,34,Standard,South Africa
1846,Olivia Brown,Female,51,Standard,South Africa
1847,Nkosi Davis,Male,22,Silver,UK
1848,Thabo Ndlovu,Male,33,Standard,UAE
1849,Sophia Smith,Female,65,Standard,South Africa
1850,Marcus Nkosi,Male,41,Standard,UAE
1851,Elijah Hassan,Male,19,Standard,UK
1852,Lerato Nkosi,Female,44,Standard,UAE
1853,Kabelo Patel,Male,35,Silver,UK
1854,Robert Davis,Male,32,Platinum,UAE
1855,Fatima Lewis,Female,22,Silver,South Africa
1856,Jennifer Mkhize,Female,35,Standard,UK
1857,Ravi Thompson,Male,63,Standard,South Africa
1858,Hannah Wilson,Female,53,Platinum,USA
1859,Ashley Williams,Female,56,Gold,UK
1860,Priya Thompson,Female,44,Gold,South Africa
1861,Jayden Mthembu,Male,22,Standard,UK
1862,Zanele Davies,Female,25,Standard,USA
1863,Jennifer Smith,Female,34,Silver,USA
1864,Robert Davis,Male,42,Gold,UK
1865,Zanele Johnson,Female,22,Standard,USA
1866,Olivia Williams,Female,52,Standard,UK
1867,Brianna Hughes,Female,23,Standard,South Africa
1868,Emily Naidoo,Female,49,Silver,UAE
1869,William Clarke,Male,41,Standard,UK
1870,Zainab Dlamini,Female,52,Standard,USA
1871,Mohammed Lewis,Male,26,Standard,South Africa
1872,Thabo Dlamini,Male,35,Silver,USA
1873,Emily Pillay,Female,28,Standard,South Africa
1874,David Clarke,Male,60,Standard,USA
1875,Brianna Dlamini,Female,59,Standard,UAE
1876,Charlotte Evans,Female,47,Platinum,South Africa
1877,Noah Naidoo,Male,28,Standard,USA
1878,Nkosi Davies,Male,51,Standard,South Africa
1879,David Dlamini,Male,34,Silver,South Africa
1880,Logan Al-Rashid,Male,35,Standard,USA
1881,Mpho Thompson,Male,56,Standard,UAE
1882,Ashley Zulu,Female,45,Standard,USA
1883,Alexis Govender,Female,51,Platinum,UAE
1884,Fatima Hughes,Female,57,Platinum,USA
1885,Nomsa Patel,Female,57,Standard,South Africa
1886,Olivia Al-Rashid,Female,41,Standard,South Africa
1887,Mpho Thompson,Male,61,Standard,South Africa
1888,Emily Patel,Female,36,Platinum,South Africa
1889,Khalid Nkosi,Male,64,Standard,South Africa
1890,Samantha Dlamini,Female,42,Silver,UAE
1891,Olivia Ntuli,Female,61,Silver,UK
1892,Hassan Patel,Male,22,Silver,UAE
1893,Thomas Evans,Male,28,Standard,South Africa
1894,Divya Davis,Female,19,Gold,USA
1895,Aisha Smith,Female,25,Standard,UK
1896,Divya Pillay,Female,27,Silver,UK
1897,Kayla Wilson,Female,52,Silver,USA
1898,Victoria Khumalo,Female,51,Standard,USA
1899,Nkosi Miller,Male,62,Platinum,South Africa
1900,John Mkhize,Male,25,Standard,UAE
1901,Zanele Mkhize,Female,51,Standard,UAE
1902,Kabelo Al-Rashid,Male,61,Standard,UAE
1903,John Walker,Male,60,Standard,USA
1904,Fatima Ntuli,Female,60,Standard,USA
1905,Daniel Hassan,Male,57,Gold,UK
1906,Sandile Naidoo,Male,58,Standard,UAE
1907,Liam Hassan,Male,52,Standard,USA
1908,David Thompson,Male,49,Standard,USA
1909,Lauren Dlamini,Female,44,Gold,UAE
1910,Sophia Walker,Female,41,Standard,South Africa
1911,Divya Wilson,Female,45,Standard,UAE
1912,Hannah Jones,Female,34,Standard,USA
1913,Mpho Pillay,Male,18,Silver,UK
1914,Ravi Williams,Male,23,Standard,UK
1915,Sophia Khumalo,Female,27,Standard,South Africa
1916,Palesa Williams,Female,32,Silver,UK
1917,Samantha Al-Rashid,Female,36,Standard,UK
1918,Logan Pillay,Male,19,Standard,UAE
1919,Priya Williams,Female,37,Standard,UK
1920,Lerato Pillay,Female,21,Silver,South Africa
1921,Divya Thompson,Female,39,Silver,South Africa
1922,Hassan Lewis,Male,57,Gold,UAE
1923,Thandeka Mkhize,Female,32,Gold,UAE
1924,Mpho Mthembu,Male,61,Platinum,USA
1925,Daniel Ndlovu,Male,56,Standard,USA
1926,Divya Mkhize,Female,32,Silver,South Africa
1927,Hassan Nkosi,Male,64,Standard,USA
1928,Mohammed Smith,Male,28,Standard,South Africa
1929,Maryam Clarke,Female,41,Standard,UK
1930,Nomsa Smith,Female,38,Gold,South Africa
1931,Fatima Nkosi,Female,64,Silver,UK
1932,Brandon Lewis,Male,52,Silver,UK
1933,Marcus Walker,Male,31,Silver,UK
1934,Lauren Thompson,Female,58,Standard,South Africa
1935,Ravi Patel,Male,52,Standard,UK
1936,Marcus Davis,Male,57,Standard,UK
1937,Arjun Dlamini,Male,34,Silver,UK
1938,Arjun Ndlovu,Male,33,Standard,UK
1939,Hassan Evans,Male,31,Silver,UK
1940,Themba Smith,Male,28,Standard,South Africa
1941,Ayanda Patel,Female,31,Standard,UAE
1942,Thandeka Mthembu,Female,63,Standard,South Africa
1943,Brianna Jones,Female,31,Gold,USA
1944,Tebogo Hughes,Male,43,Standard,UAE
1945,Kabelo Roberts,Male,31,Silver,South Africa
1946,Arjun Hassan,Male,53,Gold,UK
1947,Brandon Ndlovu,Male,27,Platinum,South Africa
1948,Lauren Davis,Female,39,Standard,South Africa
1949,Elijah Govender,Male,36,Gold,South Africa
1950,Marcus Ntuli,Male,39,Platinum,UK
1951,Victoria Mthembu,Female,31,Standard,UK
1952,Tebogo Johnson,Male,37,Standard,USA
1953,Thomas Clarke,Male,26,Silver,UK
1954,John Ntuli,Male,53,Standard,USA
1955,Samantha Clarke,Female,50,Standard,South Africa
1956,Arjun Hassan,Male,43,Standard,South Africa
1957,Kayla Govender,Female,24,Standard,UAE
1958,Marcus Wilson,Male,34,Standard,South Africa
1959,Marcus Johnson,Male,37,Silver,USA
1960,Lauren Smith,Female,40,Standard,USA
1961,Lindiwe Singh,Female,38,Platinum,UAE
1962,Emma Brown,Female,65,Silver,UK
1963,Ashley Evans,Female,53,Standard,UK
1964,William Williams,Male,37,Gold,USA
1965,Madison Smith,Female,24,Gold,USA
1966,Ravi Nkosi,Male,26,Gold,South Africa
1967,Tebogo Mthembu,Male,45,Platinum,UAE
1968,Zanele Roberts,Female,55,Silver,South Africa
1969,Tyler Ntuli,Male,51,Silver,South Africa
1970,Jennifer Govender,Female,34,Platinum,USA
1971,Maryam Johnson,Female,62,Standard,UK
1972,Tyler Zulu,Male,61,Silver,South Africa
1973,Grace Walker,Female,55,Standard,UAE
1974,Robert Hassan,Male,35,Silver,UK
1975,Madison Ndlovu,Female,37,Standard,South Africa
1976,Lindiwe Johnson,Female,58,Standard,UK
1977,Nkosi Ndlovu,Male,64,Gold,South Africa
1978,James Smith,Male,40,Standard,USA
1979,Brianna Khumalo,Female,58,Standard,UK
1980,William Walker,Male,31,Standard,South Africa
1981,Thandeka Evans,Female,55,Standard,USA
1982,Thabo Dlamini,Male,55,Standard,UAE
1983,Thabo Khumalo,Male,49,Silver,South Africa
1984,Lindiwe Khumalo,Female,49,Standard,UAE
1985,Logan Ntuli,Male,18,Standard,South Africa
1986,Kayla Davies,Female,18,Silver,South Africa
1987,Lauren Nkosi,Female,19,Standard,USA
1988,William Pillay,Male,47,Standard,South Africa
1989,Daniel Brown,Male,53,Gold,UK
1990,Kabelo Govender,Male,21,Silver,USA
1991,Tebogo Brown,Male,33,Platinum,UAE
1992,Neha Brown,Female,46,Standard,UAE
1993,Nomsa Miller,Female,34,Standard,South Africa
1994,Divya Zulu,Female,31,Silver,USA
1995,Kabelo Ndlovu,Male,41,Standard,South Africa
1996,Lauren Patel,Female,60,Silver,South Africa
1997,Vikram Zulu,Male,23,Silver,South Africa
1998,Elijah Al-Rashid,Male,63,Standard,USA
1999,Olivia Nkosi,Female,31,Standard,South Africa
2000,Hannah Clarke,Female,30,Standard,South Africa
2001,James Naidoo,Male,41,Standard,South Africa
2002,Sandile Dlamini,Male,65,Standard,UK
2003,Victoria Thompson,Female,38,Standard,UAE
2004,Logan Brown,Male,57,Standard,UK
2005,Aisha Thompson,Female,19,Platinum,South Africa
2006,Priya Patel,Female,25,Standard,South Africa
2007,Lauren Brown,Female,46,Standard,South Africa
2008,Mohammed Thompson,Male,64,Platinum,UAE
2009,Fatima Jones,Female,43,Standard,UAE
2010,Yusuf Davis,Male,44,Standard,USA
2011,Mpho Davis,Male,62,Standard,South Africa
2012,Zainab Davies,Female,45,Standard,South Africa
2013,Brandon Lewis,Male,42,Gold,South Africa
2014,Jayden Khumalo,Male,44,Platinum,UK
2015,Charlotte Davis,Female,44,Silver,UAE
2016,Ahmed Nkosi,Male,49,Platinum,UK
2017,Neha Ntuli,Female,63,Platinum,South Africa
2018,Brianna Smith,Female,46,Standard,UAE
2019,Thabo Williams,Male,34,Platinum,USA
2020,Zainab Nkosi,Female,31,Standard,UAE
2021,Arjun Al-Rashid,Male,44,Standard,South Africa
2022,Jennifer Mthembu,Female,33,Standard,UK
2023,Victoria Walker,Female,62,Silver,UK
2024,Arjun Wilson,Male,23,Gold,UAE
2025,Robert Nkosi,Male,52,Silver,USA
2026,Lerato Patel,Female,34,Standard,South Africa
2027,Vikram Ntuli,Male,54,Gold,UK
2028,Hassan Mkhize,Male,27,Standard,South Africa
2029,Emily Brown,Female,57,Standard,South Africa
2030,Thandeka Ndlovu,Female,46,Standard,UAE
2031,Thomas Brown,Male,51,Silver,UAE
2032,Khalid Johnson,Male,20,Silver,South Africa
2033,Thabo Williams,Male,55,Gold,South Africa
2034,James Mthembu,Male,55,Standard,South Africa
2035,Kayla Hughes,Female,22,Gold,South Africa
2036,Aisha Davies,Female,62,Silver,UAE
2037,Nkosi Hughes,Male,42,Standard,South Africa
2038,Arjun Roberts,Male,24,Silver,UK
2039,Sipho Brown,Male,34,Gold,UAE
2040,Zanele Roberts,Female,57,Standard,USA
2041,Mohammed Ntuli,Male,23,Silver,UK
2042,Ayanda Lewis,Female,25,Silver,South Africa
2043,Charlotte Ntuli,Female,42,Standard,UAE
2044,Yusuf Khumalo,Male,54,Standard,South Africa
2045,Hannah Naidoo,Female,64,Standard,South Africa
2046,Divya Mthembu,Female,63,Silver,UAE
2047,Hannah Govender,Female,19,Standard,UAE
2048,Samantha Mkhize,Female,19,Silver,UAE
2049,Samantha Lewis,Female,23,Standard,USA
2050,Brianna Pillay,Female,46,Silver,UK
2051,James Johnson,Male,43,Standard,South Africa
2052,Palesa Mthembu,Female,21,Silver,UK
2053,Nkosi Davis,Male,19,Standard,UK
2054,Logan Singh,Male,28,Standard,USA
2055,Jennifer Smith,Female,61,Gold,UK
2056,Tebogo Brown,Male,37,Standard,UAE
2057,Priya Govender,Female,61,Standard,South Africa
2058,Tyler Hughes,Male,36,Standard,UK
2059,Sipho Mkhize,Male,22,Standard,UK
2060,Marcus Singh,Male,19,Standard,South Africa
2061,Lerato Clarke,Female,18,Standard,South Africa
2062,Samantha Khumalo,Female,26,Standard,USA
2063,Ashley Zulu,Female,55,Gold,USA
2064,Lauren Brown,Female,31,Silver,UAE
2065,Priya Zulu,Female,20,Silver,USA
2066,Ravi Pillay,Male,45,Gold,USA
2067,Arjun Evans,Male,24,Silver,UK
2068,Ashley Mkhize,Female,28,Standard,South Africa
2069,Sipho Walker,Male,41,Standard,UK
2070,John Williams,Male,22,Standard,South Africa
2071,Nomsa Miller,Female,34,Standard,South Africa
2072,Ahmed Dlamini,Male,24,Standard,South Africa
2073,Daniel Khumalo,Male,63,Standard,South Africa
2074,William Zulu,Male,33,Standard,UAE
2075,Elijah Pillay,Male,60,Silver,South Africa
2076,Thandeka Wilson,Female,29,Gold,South Africa
2077,Brianna Clarke,Female,40,Standard,USA
2078,Hassan Ntuli,Male,54,Gold,UK
2079,Grace Walker,Female,48,Standard,UK
2080,Madison Jones,Female,33,Standard,UK
2081,Thandeka Khan,Female,49,Standard,USA
2082,Palesa Lewis,Female,22,Platinum,South Africa
2083,Neha Ntuli,Female,58,Standard,South Africa
2084,Emily Govender,Female,43,Standard,UK
2085,Sandile Nkosi,Male,38,Standard,South Africa
2086,Lerato Jones,Female,22,Standard,UAE
2087,Priya Miller,Female,63,Standard,South Africa
2088,Mpho Khumalo,Male,24,Standard,South Africa
2089,Samantha Williams,Female,24,Standard,UK
2090,Thomas Hughes,Male,32,Standard,UK
2091,Daniel Johnson,Male,50,Gold,UAE
2092,Sipho Williams,Male,22,Standard,UK
2093,Hassan Walker,Male,64,Standard,USA
2094,Anisha Govender,Female,62,Standard,UK
2095,Ahmed Govender,Male,53,Silver,South Africa
2096,Liam Al-Rashid,Male,56,Silver,South Africa
2097,Yusuf Govender,Male,48,Silver,South Africa
2098,Ashley Miller,Female,34,Standard,South Africa
2099,Divya Mthembu,Female,22,Standard,USA
2100,Anisha Nkosi,Female,54,Gold,South Africa
2101,Emma Davis,Female,40,Gold,UAE
2102,Khalid Singh,Male,31,Standard,UAE
2103,Sandile Evans,Male,37,Silver,USA
2104,Omar Miller,Male,55,Silver,UAE
2105,Charlotte Miller,Female,21,Standard,UAE
2106,Neha Mthembu,Female,36,Gold,USA
2107,Priya Lewis,Female,50,Standard,USA
2108,Thabo Zulu,Male,30,Silver,South Africa
2109,Anisha Brown,Female,21,Platinum,South Africa
2110,Mpho Smith,Male,52,Standard,USA
2111,Emily Patel,Female,60,Standard,UK
2112,John Hassan,Male,43,Standard,UAE
2113,Olivia Davis,Female,32,Standard,South Africa
2114,Ravi Smith,Male,21,Standard,USA
2115,Aisha Hughes,Female,56,Standard,USA
2116,Elijah Walker,Male,41,Silver,USA
2117,Olivia Zulu,Female,61,Gold,USA
2118,Fatima Jones,Female,49,Gold,South Africa
2119,Brandon Khumalo,Male,47,Platinum,South Africa
2120,Nomsa Clarke,Female,46,Standard,UK
2121,Ashley Jones,Female,30,Gold,UAE
2122,Ravi Naidoo,Male,20,Platinum,UK
2123,Brandon Naidoo,Male,53,Standard,UAE
2124,Hannah Lewis,Female,29,Silver,UAE
2125,Ashley Wilson,Female,40,Gold,South Africa
2126,Madison Thompson,Female,19,Silver,UAE
2127,Palesa Thompson,Female,24,Silver,South Africa
2128,Emma Ntuli,Female,35,Standard,South Africa
2129,Olivia Naidoo,Female,21,Standard,South Africa
2130,Michael Govender,Male,41,Standard,UAE
2131,Lindiwe Smith,Female,47,Silver,UAE
2132,Ashley Davies,Female,44,Standard,UK
2133,Thandeka Lewis,Female,54,Silver,UAE
2134,Arjun Nkosi,Male,34,Platinum,South Africa
2135,Marcus Jones,Male,43,Standard,USA
2136,Nomsa Khumalo,Female,40,Standard,South Africa
2137,Noah Hassan,Male,30,Silver,South Africa
2138,David Walker,Male,19,Standard,South Africa
2139,Priya Brown,Female,52,Standard,USA
2140,Nkosi Johnson,Male,38,Silver,USA
2141,Jennifer Mthembu,Female,60,Gold,UK
2142,Zanele Ndlovu,Female,26,Silver,USA
2143,Hannah Brown,Female,52,Gold,USA
2144,Logan Jones,Male,32,Silver,UAE
2145,Nkosi Walker,Male,42,Gold,UK
2146,Emily Lewis,Female,47,Silver,UAE
2147,Nkosi Hughes,Male,50,Standard,South Africa
2148,Mpho Roberts,Male,60,Silver,South Africa
2149,Logan Williams,Male,61,Standard,UAE
2150,Brandon Zulu,Male,36,Standard,South Africa
2151,Victoria Jones,Female,52,Standard,South Africa
2152,Anisha Evans,Female,42,Standard,South Africa
2153,Sipho Thompson,Male,37,Platinum,UK
2154,Fatima Brown,Female,65,Silver,South Africa
2155,Charlotte Dlamini,Female,29,Standard,South Africa
2156,Jayden Clarke,Male,31,Standard,South Africa
2157,Maryam Davis,Female,27,Standard,UK
2158,Nkosi Khumalo,Male,48,Standard,UAE
2159,James Govender,Male,59,Silver,UK
2160,Vikram Khumalo,Male,18,Standard,UAE
2161,Palesa Mkhize,Female,47,Silver,South Africa
2162,Nkosi Thompson,Male,41,Standard,South Africa
2163,Lauren Singh,Female,63,Standard,UK
2164,Lauren Davis,Female,26,Standard,USA
2165,John Smith,Male,59,Silver,South Africa
2166,Ahmed Nkosi,Male,45,Platinum,South Africa
2167,Olivia Clarke,Female,21,Standard,South Africa
2168,Mpho Davies,Male,53,Platinum,USA
2169,James Brown,Male,54,Standard,South Africa
2170,Tyler Hassan,Male,40,Standard,USA
2171,Sipho Evans,Male,64,Standard,South Africa
2172,John Pillay,Male,20,Standard,South Africa
2173,Busisiwe Ntuli,Female,57,Platinum,South Africa
2174,Fatima Johnson,Female,25,Silver,USA
2175,Brandon Miller,Male,53,Gold,USA
2176,Palesa Hassan,Female,62,Silver,UK
2177,Daniel Evans,Male,22,Standard,South Africa
2178,Nomsa Davis,Female,31,Standard,UAE
2179,Ashley Williams,Female,23,Standard,South Africa
2180,Ashley Jones,Female,23,Standard,USA
2181,Anisha Mkhize,Female,29,Standard,South Africa
2182,Thomas Smith,Male,20,Platinum,South Africa
2183,Sipho Naidoo,Male,65,Standard,South Africa
2184,Zanele Singh,Female,49,Silver,South Africa
2185,David Pillay,Male,59,Standard,UK
2186,Palesa Khumalo,Female,38,Standard,UAE
2187,Mpho Brown,Male,35,Standard,UK
2188,Fatima Brown,Female,54,Standard,UAE
2189,Thabo Wilson,Male,21,Silver,UK
2190,Charlotte Ndlovu,Female,27,Silver,UAE
2191,Brandon Hassan,Male,48,Standard,UAE
2192,Omar Mkhize,Male,34,Silver,South Africa
2193,Olivia Khan,Female,28,Standard,UK
2194,Lindiwe Thompson,Female,21,Gold,South Africa
2195,Madison Nkosi,Female,26,Standard,UK
2196,Logan Clarke,Male,62,Standard,UK
2197,Marcus Ntuli,Male,46,Gold,UAE
2198,Nomsa Johnson,Female,45,Standard,UK
2199,Lauren Zulu,Female,56,Gold,UAE
2200,Thabo Hassan,Male,41,Gold,South Africa
2201,Anisha Naidoo,Female,54,Standard,USA
2202,Maryam Williams,Female,37,Silver,USA
2203,Hassan Johnson,Male,29,Gold,South Africa
2204,Khalid Davies,Male,65,Gold,USA
2205,Tyler Nkosi,Male,40,Silver,UK
2206,Liam Singh,Male,62,Standard,UK
2207,Zainab Naidoo,Female,18,Silver,UK
2208,Mpho Khumalo,Male,39,Gold,UAE
2209,Tebogo Govender,Male,33,Standard,UK
2210,Ayanda Singh,Female,48,Standard,South Africa
2211,Alexis Smith,Female,28,Standard,UAE
2212,Ravi Roberts,Male,34,Silver,South Africa
2213,Fatima Pillay,Female,63,Silver,USA
2214,Aisha Patel,Female,28,Standard,USA
2215,Sandile Evans,Male,39,Silver,South Africa
2216,Neha Ntuli,Female,51,Standard,USA
2217,Ahmed Johnson,Male,54,Standard,South Africa
2218,Vikram Davis,Male,19,Gold,South Africa
2219,Zainab Jones,Female,24,Platinum,UAE
2220,Mpho Singh,Male,43,Standard,UAE
2221,Olivia Clarke,Female,59,Standard,UK
2222,Michael Al-Rashid,Male,48,Silver,South Africa
2223,Lerato Al-Rashid,Female,33,Standard,South Africa
2224,Kabelo Khan,Male,21,Gold,USA
2225,Logan Pillay,Male,34,Standard,UAE
2226,Charlotte Wilson,Female,33,Silver,South Africa
2227,Omar Davis,Male,48,Standard,South Africa
2228,Marcus Roberts,Male,59,Gold,USA
2229,Fatima Khumalo,Female,36,Standard,South Africa
2230,Priya Govender,Female,46,Gold,UAE
2231,Ravi Khumalo,Male,47,Standard,UK
2232,Noah Smith,Male,19,Standard,South Africa
2233,Samantha Miller,Female,28,Platinum,USA
2234,Michael Govender,Male,42,Standard,South Africa
2235,Kayla Nkosi,Female,37,Standard,South Africa
2236,Kabelo Davis,Male,19,Standard,USA
2237,Busisiwe Singh,Female,64,Standard,USA
2238,Noah Hassan,Male,58,Standard,USA
2239,Priya Nkosi,Female,31,Silver,USA
2240,Nkosi Zulu,Male,59,Standard,South Africa
2241,Logan Johnson,Male,56,Gold,UK
2242,Ravi Thompson,Male,21,Gold,South Africa
2243,Madison Zulu,Female,62,Platinum,UK
2244,Ravi Naidoo,Male,48,Standard,USA
2245,Ashley Govender,Female,26,Gold,South Africa
2246,Tebogo Miller,Male,57,Standard,USA
2247,Zanele Smith,Female,53,Standard,South Africa
2248,Grace Thompson,Female,32,Standard,USA
2249,Liam Clarke,Male,34,Gold,South Africa
2250,Mohammed Evans,Male,32,Silver,South Africa
2251,Kabelo Dlamini,Male,34,Standard,USA
2252,Charlotte Hassan,Female,57,Standard,USA
2253,Jayden Clarke,Male,40,Standard,USA
2254,Fatima Mkhize,Female,57,Silver,South Africa
2255,Victoria Brown,Female,36,Silver,South Africa
2256,Sandile Hassan,Male,54,Gold,UK
2257,Emma Jones,Female,33,Standard,USA
2258,Daniel Ntuli,Male,57,Gold,UAE
2259,Thomas Naidoo,Male,44,Platinum,South Africa
2260,Sophia Singh,Female,31,Standard,UAE
2261,Divya Singh,Female,48,Gold,UAE
2262,Busisiwe Evans,Female,52,Platinum,USA
2263,Marcus Davis,Male,50,Silver,USA
2264,Sophia Ndlovu,Female,22,Standard,South Africa
2265,Kabelo Govender,Male,23,Gold,UAE
2266,Logan Walker,Male,50,Standard,South Africa
2267,Mohammed Walker,Male,47,Silver,UAE
2268,Ashley Jones,Female,62,Gold,South Africa
2269,Kabelo Govender,Male,49,Standard,UK
2270,Michael Govender,Male,28,Silver,South Africa
2271,Hannah Davies,Female,47,Standard,UK
2272,William Govender,Male,57,Platinum,USA
2273,Sandile Mkhize,Male,38,Standard,South Africa
2274,Palesa Hughes,Female,48,Standard,USA
2275,Tebogo Mkhize,Male,51,Standard,South Africa
2276,Victoria Patel,Female,37,Gold,UK
2277,Priya Naidoo,Female,24,Standard,UAE
2278,Nomsa Wilson,Female,47,Silver,USA
2279,Mpho Zulu,Male,63,Silver,South Africa
2280,Nomsa Miller,Female,37,Standard,UK
2281,Mpho Williams,Male,41,Standard,UAE
2282,Emily Mthembu,Female,50,Standard,UAE
2283,Divya Govender,Female,32,Silver,UK
2284,James Walker,Male,59,Standard,UAE
2285,Kayla Nkosi,Female,44,Gold,South Africa
2286,Palesa Hughes,Female,65,Standard,UAE
2287,Zainab Brown,Female,42,Standard,USA
2288,Alexis Smith,Female,36,Silver,South Africa
2289,Ravi Johnson,Male,56,Standard,South Africa
2290,Mpho Nkosi,Male,53,Standard,USA
2291,Mpho Lewis,Male,64,Standard,UK
2292,Kayla Naidoo,Female,58,Platinum,South Africa
2293,Marcus Walker,Male,62,Platinum,USA
2294,Thandeka Davis,Female,51,Standard,South Africa
2295,Brianna Hughes,Female,37,Standard,UAE
2296,Divya Patel,Female,57,Standard,UK
2297,Emily Mthembu,Female,27,Gold,UAE
2298,Thandeka Khumalo,Female,60,Standard,South Africa
2299,Marcus Smith,Male,24,Platinum,USA
2300,Nkosi Hassan,Male,18,Silver,USA
2301,Arjun Smith,Male,27,Silver,UK
2302,Thandeka Johnson,Female,44,Gold,South Africa
2303,Maryam Govender,Female,58,Silver,USA
2304,David Naidoo,Male,47,Silver,South Africa
2305,Tyler Davies,Male,64,Gold,UAE
2306,Brandon Miller,Male,65,Silver,UK
2307,William Pillay,Male,22,Standard,UAE
2308,Palesa Hughes,Female,19,Standard,UK
2309,Daniel Mkhize,Male,24,Gold,UAE
2310,Thomas Williams,Male,24,Silver,UK
2311,Mohammed Khumalo,Male,21,Standard,UK
2312,Robert Jones,Male,51,Gold,South Africa
2313,Victoria Miller,Female,37,Standard,UAE
2314,Nkosi Singh,Male,29,Standard,South Africa
2315,Lauren Brown,Female,20,Platinum,UK
2316,Grace Patel,Female,37,Silver,UAE
2317,Marcus Zulu,Male,49,Silver,UK
2318,Mpho Pillay,Male,35,Standard,USA
2319,Sophia Ndlovu,Female,36,Gold,UK
2320,Samantha Mthembu,Female,54,Silver,USA
2321,Omar Khumalo,Male,20,Gold,UAE
2322,Liam Davis,Male,53,Gold,UK
2323,Hassan Roberts,Male,48,Gold,South Africa
2324,Vikram Pillay,Male,30,Standard,UAE
2325,James Evans,Male,46,Silver,South Africa
2326,Tebogo Zulu,Male,52,Silver,South Africa
2327,Yusuf Walker,Male,24,Gold,UK
2328,Tyler Pillay,Male,21,Gold,UAE
2329,Ravi Al-Rashid,Male,40,Standard,UK
2330,Nomsa Naidoo,Female,24,Silver,South Africa
2331,Mpho Al-Rashid,Male,26,Standard,UAE
2332,Tebogo Ntuli,Male,52,Silver,South Africa
2333,Nkosi Hassan,Male,36,Standard,UAE
2334,Samantha Brown,Female,59,Standard,South Africa
2335,Marcus Govender,Male,18,Standard,USA
2336,Aisha Govender,Female,30,Silver,UAE
2337,Hannah Patel,Female,37,Standard,UK
2338,Fatima Mkhize,Female,44,Silver,South Africa
2339,Daniel Evans,Male,22,Silver,UAE
2340,Maryam Evans,Female,43,Silver,UK
2341,Charlotte Smith,Female,56,Standard,UAE
2342,Marcus Patel,Male,57,Standard,UK
2343,Jayden Clarke,Male,59,Standard,USA
2344,Victoria Khumalo,Female,23,Gold,South Africa
