1148,Fatima Hlongwane,Female,69,Johannesburg,South Africa
1149,Brandon Wilson,Male,39,Los Angeles,USA
1150,Charlotte Mokoena,Female,69,Miami,USA
1151,Nobuhle Hlongwane,Female,27,San Diego,USA
1152,Harry Cele,Male,49,Atlanta,USA
1153,Nkosi Ntuli,Male,18,Cape Town,South Africa
1154,Melissa Zulu,Female,47,Denver,USA
1155,Michael Ndlovu,Male,25,Boston,USA
1156,Jack Singh,Male,45,George,South Africa
1157,Charlotte Vilakazi,Female,26,East London,South Africa
1158,Benjamin Govender,Male,39,Nelspruit,South Africa
1159,Nhlanhla White,Male,28,Seattle,USA
1160,Nathan Davies,Male,55,Pretoria,South Africa
1161,Khanyisile Naidoo,Female,19,Manchester,UK
1162,James Govender,Male,23,Denver,USA
1163,Alexis Mahlangu,Female,62,Port Elizabeth,South Africa
1164,Anisha Garcia,Female,44,Bloemfontein,South Africa
1165,Lucas Reddy,Male,63,Chicago,USA
1166,Lauren White,Female,18,San Antonio,USA
1167,Vikram Zulu,Male,57,Roodepoort,South Africa
1168,Jordan Khan,Male,35,Pretoria,South Africa
1169,Tshepo Mahlangu,Male,49,Cape Town,South Africa
1170,Lehlohonolo Mitchell,Male,36,Nelspruit,South Africa
1171,Victoria Martinez,Female,20,Cape Town,South Africa
1172,Sipho Jones,Male,49,Chicago,USA
1173,Lesedi Thompson,Male,55,Columbus,USA
1174,Khulekani Green,Male,32,Austin,USA
1175,Leo Evans,Male,65,East London,South Africa
1176,Linda Molefe,Female,22,Atlanta,USA
1177,Thomas Martin,Male,27,Benoni,South Africa
1178,Zanele Phillips,Female,41,East London,South Africa
1179,Palesa Singh,Female,39,Boksburg,South Africa
1180,Thabo Mkhize,Male,25,Newcastle,UK
1181,Nomsa Adams,Female,32,Derby,UK
1182,William Pillay,Male,54,Edinburgh,UK
1183,Ryan Zwane,Male,49,Bradford,UK
1184,Stephanie Robinson,Female,35,Witbank,South Africa
1185,Nkosi Green,Male,45,Denver,USA
1186,Andrew Smith,Male,44,Birmingham,UK
1187,Busisiwe Majola,Female,20,George,South Africa
1188,Amanda Zulu,Female,46,Chicago,USA
1189,Mpho Jackson,Male,31,Kimberley,South Africa
1190,Lehlohonolo Nkosi,Male,19,San Jose,USA
1191,Karabo Martinez,Male,54,New York,USA
1192,Brianna Mkhize,Female,63,Rustenburg,South Africa
1193,Ntombi Smith,Female,58,Pietermaritzburg,South Africa
1194,Siyanda Harris,Male,66,Benoni,South Africa
1195,William Dlamini,Male,57,Birmingham,UK
1196,Patricia Miller,Female,25,Soweto,South Africa
1197,Jayden Mitchell,Male,29,Las Vegas,USA
1198,Daniel Khan,Male,26,Edinburgh,UK
1199,Lehlohonolo Shabalala,Male,65,Wolverhampton,UK
1200,Nhlanhla Molefe,Male,38,Nelspruit,South Africa
1201,Palesa Miller,Female,22,Soweto,South Africa
1202,Priya Mnguni,Female,25,Seattle,USA
1203,Samantha Perez,Female,69,Las Vegas,USA
1204,Bongani Martinez,Male,23,Bloemfontein,South Africa
1205,Isabella Ndlovu,Female,28,Port Elizabeth,South Africa
1206,Ella Khan,Female,51,London,UK
1207,Alexis Vilakazi,Female,26,Columbus,USA
1208,Nokukhanya Williams,Female,36,Johannesburg,South Africa
1209,David Zwane,Male,59,Boksburg,South Africa
1210,Ntombifuthi Green,Female,49,Las Vegas,USA
1211,Brianna Hall,Female,54,Kimberley,South Africa
1212,William Price,Male,32,San Jose,USA
1213,Ethan Carter,Male,36,Philadelphia,USA
1214,Karabo Hlongwane,Male,36,Bloemfontein,South Africa
1215,Sipho Evans,Male,25,Pietermaritzburg,South Africa
1216,Nathan Price,Male,41,Roodepoort,South Africa
1217,Kabelo Scott,Male,40,Soweto,South Africa
1218,Arjun Hall,Male,25,Coventry,UK
1219,Khanyisile Cele,Female,47,Glasgow,UK
1220,Khulekani Vilakazi,Male,50,Kimberley,South Africa
1221,Linda Walker,Female,66,Wolverhampton,UK
1222,Alexander Thompson,Male,39,Memphis,USA
1223,Linda Davis,Female,26,Houston,USA
1224,Olivia Thomas,Female,57,Newcastle,UK
1225,Ava Green,Female,21,San Antonio,USA
1226,William Lewis,Male,30,Roodepoort,South Africa
1227,Nobuhle Nkosi,Female,50,Sandton,South Africa
1228,Sofia Kunene,Female,21,Leicester,UK
1229,Ella Harris,Female,41,Johannesburg,South Africa
1230,Lauren Nelson,Female,37,Stoke-on-Trent,UK
1231,Lungelo Thompson,Male,65,Newcastle,UK
1232,Nomsa Harris,Female,64,Glasgow,UK
1233,Ethan Khan,Male,37,Miami,USA
1234,Isabella Turner,Female,23,Nelspruit,South Africa
1235,Zanele Robinson,Female,63,Phoenix,USA
1236,Themba Turner,Male,36,Los Angeles,USA
1237,Stephanie Hall,Female,49,Charlotte,USA
1238,Oliver Smith,Male,27,Sandton,South Africa
1239,Lehlohonolo Clarke,Male,44,Polokwane,South Africa
1240,Liam Lewis,Male,49,Manchester,UK
1241,Hannah Shabalala,Female,54,Nelspruit,South Africa
1242,Phindile Mthembu,Female,41,Denver,USA
1243,Joseph Price,Male,28,Phoenix,USA
1244,Brianna Mkhize,Female,40,Nelspruit,South Africa
1245,Alexis Carter,Female,21,Randburg,South Africa
1246,Ravi Patel,Male,67,Louisville,USA
1247,Lucas Pillay,Male,52,Pietermaritzburg,South Africa
1248,Palesa Mitchell,Female,24,Jacksonville,USA
1249,James Mkhize,Male,51,Sandton,South Africa
1250,Brittany Naidoo,Female,24,Randburg,South Africa
1251,David Patel,Male,68,Derby,UK
1252,Ryan Martinez,Male,22,Port Elizabeth,South Africa
1253,Mohammed Nelson,Male,37,Phoenix,USA
1254,Patricia Zwane,Female,66,Sheffield,UK
1255,Olivia Mthembu,Female,32,Port Elizabeth,South Africa
1256,Musa Ntuli,Male,31,Durban,South Africa
1257,Phindile Khumalo,Female,22,Sandton,South Africa
1258,Amelia Singh,Female,24,Randburg,South Africa
1259,Mohammed Mthembu,Male,34,Kimberley,South Africa
1260,Nhlanhla Zulu,Male,68,Benoni,South Africa
1261,Benjamin Singh,Male,29,New York,USA
1262,Ethan Lewis,Male,55,Bloemfontein,South Africa
1263,Ravi Moore,Male,24,London,UK
1264,Karabo Patel,Male,36,Roodepoort,South Africa
1265,Lesedi Zulu,Male,31,Belfast,UK
1266,Phindile Reddy,Female,46,Houston,USA
1267,David Carter,Male,42,Randburg,South Africa
1268,Ryan Khumalo,Male,66,Leeds,UK
1269,Charlotte Zwane,Female,26,Jacksonville,USA
1270,Emma Davis,Female,23,Pretoria,South Africa
1271,Nandi Martinez,Female,56,Portland,USA
1272,Lindiwe Jackson,Female,36,Nottingham,UK
1273,Joseph Moore,Male,69,Portland,USA
1274,Zanele Johnson,Female,61,Houston,USA
1275,Samantha Zwane,Female,60,Houston,USA
1276,Caleb Thomas,Male,62,Houston,USA
1277,Jack Mitchell,Male,30,Benoni,South Africa
1278,Charlotte Sithole,Female,45,Dallas,USA
1279,Nozipho Thomas,Female,40,Boston,USA
1280,Fatima Kunene,Female,35,Soweto,South Africa
1281,Liam Hughes,Male,49,Nashville,USA
1282,Oliver Zulu,Male,65,Durban,South Africa
1283,Nobuhle Jones,Female,29,Pietermaritzburg,South Africa
1284,Musa Zulu,Male,66,Randburg,South Africa
1285,Jennifer Robinson,Female,30,Sandton,South Africa
1286,Priya Price,Female,52,Roodepoort,South Africa
1287,Nhlanhla Brown,Male,45,Leeds,UK
1288,Samantha Scott,Female,42,Cape Town,South Africa
1289,Themba Hall,Male,63,Witbank,South Africa
1290,Musa Phillips,Male,49,Denver,USA
1291,Sibongile Vilakazi,Female,54,Seattle,USA
1292,Ravi Wilson,Male,43,Boksburg,South Africa
1293,Victoria Carter,Female,67,Cardiff,UK
1294,Oliver Davis,Male,26,Leicester,UK
1295,Nhlanhla Adams,Male,42,Rustenburg,South Africa
1296,Alexis Nelson,Female,21,San Diego,USA
1297,Lehlohonolo Wood,Male,55,Durban,South Africa
1298,Charlotte Adams,Female,28,Pietermaritzburg,South Africa
1299,Jordan Harris,Male,54,Columbus,USA
1300,Olivia Mahlangu,Female,55,Pietermaritzburg,South Africa
1301,Grace Phillips,Female,38,Atlanta,USA
1302,Mpho Khan,Male,39,Louisville,USA
1303,Nomsa Hall,Female,41,Bradford,UK
1304,Bongiwe Taylor,Female,52,Nelspruit,South Africa
1305,Musa Thomas,Male,69,Durban,South Africa
1306,Benjamin Adams,Male,35,Randburg,South Africa
1307,Madison Khan,Female,40,Nashville,USA
1308,Priya Hall,Female,45,Austin,USA
1309,Ryan Thomas,Male,34,Charlotte,USA
1310,Thomas Williams,Male,58,Philadelphia,USA
1311,Thandeka Robinson,Female,35,Stoke-on-Trent,UK
1312,Susan Wilson,Female,51,Soweto,South Africa
1313,Nkosi Buthelezi,Male,65,San Jose,USA
1314,Alexis Scott,Female,22,Columbus,USA
1315,Melissa Clarke,Female,59,Benoni,South Africa
1316,Caleb Evans,Male,25,Johannesburg,South Africa
1317,Alexander Wood,Male,47,Columbus,USA
1318,Ntombifuthi Brown,Female,30,Port Elizabeth,South Africa
1319,Mandla Lewis,Male,60,Nashville,USA
1320,Lesedi Masondo,Male,68,Durban,South Africa
1321,Sofia Hall,Female,22,Nottingham,UK
1322,Sibongile Nkosi,Female,43,Glasgow,UK
1323,Liam Majola,Male,25,Denver,USA
1324,Fatima Nkosi,Female,33,Louisville,USA
1325,Brittany Phillips,Female,69,San Diego,USA
1326,Thandeka Cele,Female,24,Nelspruit,South Africa
1327,Alexis Hughes,Female,55,Roodepoort,South Africa
1328,Phindile Khumalo,Female,38,Atlanta,USA
1329,Thabo Cele,Male,41,Jacksonville,USA
1330,Olivia Brown,Female,65,Los Angeles,USA
1331,Mandla Phillips,Male,37,Las Vegas,USA
1332,Linda Mthembu,Female,52,Newcastle,UK
1333,Sophia Anderson,Female,34,Polokwane,South Africa
1334,Thandeka Naidoo,Female,46,Louisville,USA
1335,Jennifer Brown,Female,35,Belfast,UK
1336,Nokukhanya Jackson,Female,39,Houston,USA
1337,Mpho Price,Male,50,Witbank,South Africa
1338,Brianna Jones,Female,66,Bloemfontein,South Africa
1339,Jennifer Mkhize,Female,18,Kimberley,South Africa
1340,Grace Dlamini,Female,25,Randburg,South Africa
1341,Joseph Jackson,Male,68,Newcastle,UK
1342,Sharon Mkhize,Female,34,Boksburg,South Africa
1343,Amanda Clarke,Female,30,Rustenburg,South Africa
1344,Caleb Turner,Male,54,Johannesburg,South Africa
1345,Andrew Nkosi,Male,47,Bloemfontein,South Africa
1346,Caleb Harris,Male,56,Durban,South Africa
1347,Nomsa Mthembu,Female,18,Columbus,USA
1348,Melissa Ngcobo,Female,25,East London,South Africa
1349,Charles Roberts,Male,36,Fort Worth,USA
1350,Dylan Khan,Male,56,Kimberley,South Africa
1351,Ryan Reddy,Male,44,New York,USA
1352,Ayanda Evans,Female,57,San Diego,USA
1353,Hannah Martinez,Female,23,Port Elizabeth,South Africa
1354,Phindile Anderson,Female,61,George,South Africa
1355,Nokukhanya Hughes,Female,22,Cape Town,South Africa
1356,Brandon Evans,Male,48,Derby,UK
1357,James Hughes,Male,50,San Jose,USA
1358,Sibongile Perez,Female,26,Stoke-on-Trent,UK
1359,Benjamin Govender,Male,34,Sandton,South Africa
1360,Patricia Robinson,Female,26,Randburg,South Africa
1361,Ella Price,Female,25,Port Elizabeth,South Africa
1362,Sharon Lewis,Female,65,Witbank,South Africa
1363,Linda Price,Female,57,Liverpool,UK
1364,Madison Pillay,Female,38,Atlanta,USA
1365,Daniel Thompson,Male,21,Cape Town,South Africa
1366,Themba Brown,Male,48,Soweto,South Africa
1367,Charlotte Ngcobo,Female,20,Roodepoort,South Africa
1368,Brianna Ngcobo,Female,25,Glasgow,UK
1369,Marcus Nkosi,Male,31,Sheffield,UK
1370,Khulekani Kunene,Male,70,Boksburg,South Africa
1371,Benjamin Smith,Male,51,Philadelphia,USA
1372,Barbara Taylor,Female,33,Portland,USA
1373,Thomas Baker,Male,19,Pretoria,South Africa
1374,Jasmine Ndlovu,Female,38,Durban,South Africa
1375,Stephanie Shabalala,Female,47,Dallas,USA
1376,Brandon Davis,Male,59,Charlotte,USA
1377,Busisiwe Ntuli,Female,31,Bristol,UK
1378,Amanda Wilson,Female,65,Benoni,South Africa
1379,Ava Thomas,Female,34,George,South Africa
1380,Oliver Khan,Male,28,George,South Africa
1381,Ntombifuthi Buthelezi,Female,25,Witbank,South Africa
1382,Linda Ntuli,Female,40,Jacksonville,USA
1383,Yusuf Garcia,Male,42,Denver,USA
1384,Ava Harris,Female,69,Bloemfontein,South Africa
1385,Bongiwe Harris,Female,23,Pietermaritzburg,South Africa
1386,Nobuhle Molefe,Female,59,Phoenix,USA
1387,Anisha Mnguni,Female,23,Witbank,South Africa
1388,Andrew Shabalala,Male,37,Port Elizabeth,South Africa
1389,Stephanie Davies,Female,51,Boksburg,South Africa
1390,Daniel Taylor,Male,20,Miami,USA
1391,Alexis Zulu,Female,47,Denver,USA
1392,Lauren Hughes,Female,55,Randburg,South Africa
1393,Liam Robinson,Male,29,Fort Worth,USA
1394,George White,Male,63,Boksburg,South Africa
1395,Nozipho Garcia,Female,57,Cardiff,UK
1396,Lungelo Reddy,Male,23,Boston,USA
1397,Sharon Ndlovu,Female,45,New York,USA
1398,Charlotte Johnson,Female,28,Charlotte,USA
1399,Sharon Masondo,Female,37,Boston,USA
1400,Phindile Anderson,Female,69,Port Elizabeth,South Africa
1401,James Patel,Male,25,Bradford,UK
1402,Lungelo Shabalala,Male,59,Polokwane,South Africa
1403,Stephanie Hlongwane,Female,30,Soweto,South Africa
1404,Mohammed Harris,Male,19,Port Elizabeth,South Africa
1405,Fatima Mahlangu,Female,19,Wolverhampton,UK
1406,Bongani Walker,Male,54,Coventry,UK
1407,Brandon Johnson,Male,24,Las Vegas,USA
1408,Alexis Ngcobo,Female,65,Memphis,USA
1409,Amelia Masondo,Female,43,Denver,USA
1410,Lindiwe Wilson,Female,51,Boksburg,South Africa
1411,Emma Moore,Female,35,Nottingham,UK
1412,Charlotte Ngcobo,Female,57,Leicester,UK
1413,Phindile Martin,Female,19,East London,South Africa
1414,Lauren Thompson,Female,32,Denver,USA
1415,Barbara Robinson,Female,26,Coventry,UK
1416,Stephanie Mitchell,Female,68,Philadelphia,USA
1417,Siyanda Nkosi,Male,60,Philadelphia,USA
1418,Sipho Masondo,Male,24,Atlanta,USA
1419,Nompumelelo Khan,Female,53,Johannesburg,South Africa
1420,Patricia Price,Female,40,Philadelphia,USA
1421,Alexander Moore,Male,39,Benoni,South Africa
1422,Liam Molefe,Male,49,Pietermaritzburg,South Africa
1423,Khanyisile Davis,Female,67,Liverpool,UK
1424,Joseph Kunene,Male,56,Las Vegas,USA
1425,Matthew Thompson,Male,69,Louisville,USA
1426,Leo Ndlovu,Male,70,Miami,USA
1427,Sipho Mthembu,Male,31,Sheffield,UK
1428,Ntombi Thompson,Female,66,Memphis,USA
1429,Ethan Mitchell,Male,39,Leeds,UK
1430,Nathan White,Male,67,San Diego,USA
1431,Brittany Clarke,Female,50,Nelspruit,South Africa
1432,Ntombi White,Female,41,San Diego,USA
1433,Nhlanhla Mnguni,Male,44,Phoenix,USA
1434,Alexis Jackson,Female,47,Plymouth,UK
1435,Olivia Thompson,Female,27,Las Vegas,USA
1436,George Adams,Male,38,Bloemfontein,South Africa
1437,Emily Anderson,Female,66,Port Elizabeth,South Africa
1438,Tebogo Zwane,Male,36,Roodepoort,South Africa
1439,Busisiwe Scott,Female,40,Nelspruit,South Africa
1440,Mpho Thomas,Male,46,Seattle,USA
1441,Phindile Nelson,Female,69,Fort Worth,USA
1442,Thomas Hall,Male,23,Pietermaritzburg,South Africa
1443,Busisiwe Ntuli,Female,51,Bristol,UK
1444,George Kunene,Male,53,Pietermaritzburg,South Africa
1445,Oliver Jones,Male,68,Dallas,USA
1446,David Hall,Male,64,Randburg,South Africa
1447,Lesedi Wilson,Male,41,Randburg,South Africa
1448,Charlotte Miller,Female,66,Houston,USA
1449,Lerato Smith,Female,47,Polokwane,South Africa
1450,Marcus Hall,Male,36,Las Vegas,USA
1451,Karabo Turner,Male,51,Houston,USA
1452,Anisha Patel,Female,70,Charlotte,USA
1453,Ethan Harris,Male,44,Cape Town,South Africa
1454,Patricia Ntuli,Female,48,Durban,South Africa
1455,Nobuhle Mnguni,Female,43,Miami,USA
1456,Sharon Price,Female,55,Columbus,USA
1457,Phindile Masondo,Female,64,Sheffield,UK
1458,Ravi Ntuli,Male,49,Phoenix,USA
1459,Mpho Mokoena,Male,47,Memphis,USA
1460,Daniel Perez,Male,25,Columbus,USA
1461,Liam Perez,Male,54,Randburg,South Africa
1462,Liam Perez,Male,37,Bristol,UK
1463,Fatima Jones,Female,68,Boksburg,South Africa
1464,Emily Wood,Female,36,Sandton,South Africa
1465,Liam Nelson,Male,22,Nottingham,UK
1466,Grace Wood,Female,54,Austin,USA
1467,Aisha Ntuli,Female,66,Soweto,South Africa
1468,Sibongile Garcia,Female,27,Cardiff,UK
1469,Alexander Jackson,Male,42,George,South Africa
1470,Neha Davis,Female,60,Liverpool,UK
1471,Charles Pillay,Male,63,Kimberley,South Africa
1472,Lehlohonolo Dlamini,Male,30,Stoke-on-Trent,UK
1473,Samuel Zwane,Male,30,Miami,USA
1474,Liam Hlongwane,Male,29,Liverpool,UK
1475,Nkosi Thompson,Male,23,Derby,UK
1476,Kayla Davis,Female,49,London,UK
1477,Madison Reddy,Female,44,Randburg,South Africa
1478,Destiny Hughes,Female,23,Pretoria,South Africa
1479,Siyanda Cele,Male,29,Durban,South Africa
1480,Musa Jackson,Male,61,Benoni,South Africa
1481,Zanele Jones,Female,63,George,South Africa
1482,Tyler Cele,Male,44,Liverpool,UK
1483,Melissa Mthembu,Female,21,Benoni,South Africa
1484,Yusuf Kunene,Male,66,Houston,USA
1485,Emily Scott,Female,47,Chicago,USA
1486,Olivia Jackson,Female,58,Johannesburg,South Africa
1487,Emma Zulu,Female,33,Nashville,USA
1488,Musa Jackson,Male,46,Randburg,South Africa
1489,William Cele,Male,41,Philadelphia,USA
1490,Arjun Harris,Male,53,New York,USA
1491,Stephanie Walker,Female,59,London,UK
1492,Matthew Shabalala,Male,35,Portland,USA
1493,Lauren Mokoena,Female,55,Bristol,UK
1494,Sipho Hlongwane,Male,54,Durban,South Africa
1495,Phindile Mthembu,Female,26,Dallas,USA
1496,Thandeka Majola,Female,69,Pietermaritzburg,South Africa
1497,Nozipho Garcia,Female,35,Pietermaritzburg,South Africa
1498,Thandeka Martinez,Female,56,Port Elizabeth,South Africa
1499,Lucas Mahlangu,Male,18,Sheffield,UK
1500,Emma Masondo,Female,66,Durban,South Africa
1501,Arjun Jones,Male,70,Portland,USA
1502,Marcus Turner,Male,70,Fort Worth,USA
1503,David Johnson,Male,25,San Antonio,USA
1504,Sophia Molefe,Female,65,Nelspruit,South Africa
1505,Nokwanda Nkosi,Female,70,San Jose,USA
1506,Sandile Ngcobo,Male,41,Sandton,South Africa
1507,James Singh,Male,70,Houston,USA
1508,Grace Majola,Female,49,East London,South Africa
1509,Jack Ntuli,Male,65,Nelspruit,South Africa
1510,Thomas Zwane,Male,64,San Antonio,USA
1511,Mpho Hlongwane,Male,57,Roodepoort,South Africa
1512,Sophia Harris,Female,59,Nashville,USA
1513,Joseph Green,Male,45,Nottingham,UK
1514,Charlotte Zwane,Female,47,Miami,USA
1515,Thomas Molefe,Male,21,Witbank,South Africa
1516,Ashley Smith,Female,43,Durban,South Africa
1517,Khulekani Molefe,Male,62,Durban,South Africa
1518,Bongani Pillay,Male,39,Pretoria,South Africa
1519,Mohammed Martin,Male,69,Pietermaritzburg,South Africa
1520,Nompumelelo Ndlovu,Female,48,Pietermaritzburg,South Africa
1521,Michael Baker,Male,51,Chicago,USA
1522,Nozipho Zulu,Female,58,Pretoria,South Africa
1523,Noah Brown,Male,42,Durban,South Africa
1524,Noah Thompson,Male,21,Witbank,South Africa
1525,Leo Wilson,Male,53,George,South Africa
1526,Mia Jackson,Female,32,Derby,UK
1527,Jordan Phillips,Male,47,Boston,USA
1528,Brandon Jones,Male,47,Denver,USA
1529,Leo Ndlovu,Male,18,Chicago,USA
1530,Christopher Ntuli,Male,58,Jacksonville,USA
1531,Aisha Thompson,Female,29,Cape Town,South Africa
1532,Mason Wood,Male,55,Rustenburg,South Africa
1533,Hannah Vilakazi,Female,67,Sandton,South Africa
1534,Sofia Adams,Female,36,Johannesburg,South Africa
1535,Noah Evans,Male,50,Stoke-on-Trent,UK
1536,Dylan Nelson,Male,30,Bradford,UK
1537,Brandon Patel,Male,60,Las Vegas,USA
1538,Sofia Baker,Female,55,Austin,USA
1539,Alexis Baker,Female,28,Cape Town,South Africa
1540,Lindiwe Smith,Female,58,Polokwane,South Africa
1541,Victoria Mokoena,Female,33,Louisville,USA
1542,Amanda Turner,Female,31,Johannesburg,South Africa
1543,Sophia Taylor,Female,40,Pretoria,South Africa
1544,Siyanda Thompson,Male,30,Louisville,USA
1545,Amelia Jones,Female,30,Bloemfontein,South Africa
1546,Thomas Price,Male,64,Roodepoort,South Africa
1547,Themba Singh,Male,19,Nelspruit,South Africa
1548,Oliver Mkhize,Male,42,Houston,USA
1549,Susan Khan,Female,37,Jacksonville,USA
1550,Sibongile Pillay,Female,51,Derby,UK
1551,Patricia Moore,Female,25,Port Elizabeth,South Africa
1552,Bongani Hlongwane,Male,42,Austin,USA
1553,Bongiwe Davies,Female,20,Denver,USA
1554,Joseph Hlongwane,Male,36,Austin,USA
1555,Noah Lewis,Male,26,Wolverhampton,UK
1556,Thandeka Dlamini,Female,68,Portland,USA
1557,Sipho Kunene,Male,42,Nashville,USA
1558,Fatima Zwane,Female,47,Rustenburg,South Africa
1559,Ntombi Ngcobo,Female,48,George,South Africa
1560,Lungelo Molefe,Male,30,San Diego,USA
1561,Thandeka Wood,Female,45,Wolverhampton,UK
1562,Matthew Perez,Male,34,Phoenix,USA
1563,Siyanda Thompson,Male,51,Boksburg,South Africa
1564,Jordan Kunene,Male,57,Soweto,South Africa
1565,Madison Jackson,Female,41,Cardiff,UK
1566,Destiny Jones,Female,29,Nelspruit,South Africa
1567,Marcus Dlamini,Male,36,Plymouth,UK
1568,William Lewis,Male,32,Durban,South Africa
1569,Amelia Vilakazi,Female,30,Pietermaritzburg,South Africa
1570,Lerato Lewis,Female,30,Phoenix,USA
1571,Sophia Hall,Female,36,Coventry,UK
1572,Melissa Johnson,Female,48,Louisville,USA
1573,Charles Anderson,Male,32,East London,South Africa
1574,Lindiwe Zwane,Female,55,Louisville,USA
1575,Busisiwe Robinson,Female,39,Austin,USA
1576,Dylan White,Male,31,Roodepoort,South Africa
1577,Jayden Mkhize,Male,54,Bristol,UK
1578,Yusuf Carter,Male,39,Witbank,South Africa
1579,Nozipho Hlongwane,Female,37,Johannesburg,South Africa
1580,Matthew Mkhize,Male,27,Cardiff,UK
1581,Destiny Khan,Female,43,George,South Africa
1582,Mohammed Ndlovu,Male,39,Charlotte,USA
1583,Ava Pillay,Female,24,Philadelphia,USA
1584,Michael Masondo,Male,19,Durban,South Africa
1585,Nandi Khan,Female,32,Randburg,South Africa
1586,Jordan Wilson,Male,41,Philadelphia,USA
1587,Sharon Jackson,Female,43,Pretoria,South Africa
1588,Arjun White,Male,48,Fort Worth,USA
1589,Mason Khan,Male,37,Sandton,South Africa
1590,Lucas Wood,Male,55,Soweto,South Africa
1591,Nokwanda Smith,Female,27,George,South Africa
1592,Vikram Baker,Male,54,Newcastle,UK
1593,Grace Davis,Female,65,Soweto,South Africa
1594,Phindile Hall,Female,43,Philadelphia,USA
1595,Nompumelelo Govender,Female,57,Charlotte,USA
1596,Barbara Reddy,Female,62,Fort Worth,USA
1597,Nkosi Naidoo,Male,35,Stoke-on-Trent,UK
1598,Sibongile Moore,Female,62,San Antonio,USA
1599,Alexis Mthembu,Female,41,Pretoria,South Africa
1600,Alexis Garcia,Female,28,Randburg,South Africa
1601,Jordan Jones,Male,22,Portland,USA
1602,Destiny Adams,Female,65,East London,South Africa
1603,Amelia Johnson,Female,34,Port Elizabeth,South Africa
1604,Sibongile Robinson,Female,49,Chicago,USA
1605,Karabo Thompson,Male,26,Dallas,USA
1606,Sipho Williams,Male,56,Kimberley,South Africa
1607,Arjun Anderson,Male,28,Johannesburg,South Africa
1608,Ella Thompson,Female,40,Cape Town,South Africa
1609,Nathan Miller,Male,58,Leeds,UK
1610,Phindile Wood,Female,46,Johannesburg,South Africa
1611,Sibusiso Turner,Male,67,Polokwane,South Africa
1612,Barbara Evans,Female,30,Witbank,South Africa
1613,James Adams,Male,70,Durban,South Africa
1614,Thomas Zulu,Male,69,Sheffield,UK
1615,Harry White,Male,50,Pietermaritzburg,South Africa
1616,Emma Patel,Female,57,Roodepoort,South Africa
1617,Madison Mthembu,Female,32,Rustenburg,South Africa
1618,Zanele Johnson,Female,43,New York,USA
1619,Thandeka Martinez,Female,32,Nelspruit,South Africa
1620,Amelia Moore,Female,31,Benoni,South Africa
1621,Mia Hlongwane,Female,68,Wolverhampton,UK
1622,Mandla Zulu,Male,56,George,South Africa
1623,Brandon Govender,Male,58,Las Vegas,USA
1624,Rebecca Shabalala,Female,22,Benoni,South Africa
1625,Destiny Kunene,Female,58,Miami,USA
1626,Sandile Williams,Male,57,Houston,USA
1627,Nompumelelo Harris,Female,66,Durban,South Africa
1628,Mason Perez,Male,49,Port Elizabeth,South Africa
1629,Thandeka Brown,Female,33,Derby,UK
1630,Nokukhanya Baker,Female,26,Cape Town,South Africa
1631,Ntombifuthi Clarke,Female,66,Pietermaritzburg,South Africa
1632,Nompumelelo Khan,Female,52,Polokwane,South Africa
1633,Lucas Turner,Male,51,Soweto,South Africa
1634,Jack Masondo,Male,22,Birmingham,UK
1635,Lungelo Ntuli,Male,23,Roodepoort,South Africa
1636,Nkosi Majola,Male,23,Soweto,South Africa
1637,Nomsa Singh,Female,33,Benoni,South Africa
1638,Musa Clarke,Male,54,East London,South Africa
1639,Sharon Shabalala,Female,23,Leicester,UK
1640,Destiny Pillay,Female,48,Randburg,South Africa
1641,Nozipho Buthelezi,Female,70,Belfast,UK
1642,Nhlanhla Turner,Male,45,Bristol,UK
1643,Daniel Govender,Male,34,Kimberley,South Africa
1644,Nandi Turner,Female,53,Chicago,USA
1645,Harper Mahlangu,Female,30,East London,South Africa
1646,James Majola,Male,64,Atlanta,USA
1647,Susan White,Female,43,Leicester,UK
1648,Fatima Wood,Female,59,Manchester,UK
1649,Patricia Brown,Female,25,Boksburg,South Africa
1650,Bongani Martin,Male,34,Louisville,USA
1651,Priya Masondo,Female,58,Las Vegas,USA
1652,Lehlohonolo Phillips,Male,45,San Diego,USA
1653,Amelia Mitchell,Female,58,New York,USA
1654,Mandla Martinez,Male,61,Polokwane,South Africa
1655,James Khumalo,Male,67,George,South Africa
1656,Ntombi Dlamini,Female,51,Nottingham,UK
1657,David Harris,Male,34,Miami,USA
1658,Hannah Wood,Female,64,Durban,South Africa
1659,Tebogo Nelson,Male,70,East London,South Africa
1660,Phindile Wood,Female,18,Belfast,UK
1661,Leo Moore,Male,67,Miami,USA
1662,Ntombifuthi Clarke,Female,64,Bloemfontein,South Africa
1663,Zanele Mkhize,Female,30,Miami,USA
1664,Nathan Mokoena,Male,29,Bloemfontein,South Africa
1665,Mandla Jackson,Male,46,Boston,USA
1666,Charles Pillay,Male,23,George,South Africa
1667,Thabo Moore,Male,39,Polokwane,South Africa
1668,Fatima Zulu,Female,18,Johannesburg,South Africa
1669,Leo Mokoena,Male,51,Fort Worth,USA
1670,Susan Masondo,Female,48,Boston,USA
1671,Brittany Perez,Female,61,Cardiff,UK
1672,Jayden Thomas,Male,42,Jacksonville,USA
1673,Amanda Zulu,Female,18,Las Vegas,USA
